STATION,DATE,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,2011-07-29,,80,69,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2011-07-30,,89,70,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-07-31,,89,65,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-01,,91,68,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-02,,90,68,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014765,2011-08-03,,82,64,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-04,,83,64,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-05,,81,66,,,,,,,,,,,,,1.0,,,,,,,
USW00014765,2011-08-06,,86,70,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-08-07,,78,70,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-08-08,,89,70,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-08-09,,81,68,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-08-10,,86,68,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2011-08-11,,82,63,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-08-12,,82,59,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-13,,84,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-14,,74,69,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-08-15,,71,62,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2011-08-16,,74,61,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-17,,84,60,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-18,,85,63,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2011-08-19,,85,68,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-08-20,,84,68,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-08-21,,85,66,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-08-22,,79,64,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-08-23,,78,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-24,,79,59,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-25,,84,68,,,1.0,,,,,,,,,,,,,,,,,
USW00014765,2011-08-26,,85,69,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2011-08-27,,76,67,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2011-08-28,,77,65,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2011-08-29,,79,59,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-30,,80,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-08-31,,83,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-01,,79,59,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-02,,77,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-03,,82,60,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-04,,82,67,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-05,,83,67,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-06,,74,58,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2011-09-07,,65,58,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2011-09-08,,67,59,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2011-09-09,,80,60,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-10,,78,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-11,,71,52,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-12,,81,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-13,,82,62,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2011-09-14,,85,67,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2011-09-15,,83,52,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-09-16,,65,47,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-17,,65,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-18,,68,51,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-19,,69,48,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-20,,67,52,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2011-09-21,,75,58,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2011-09-22,,73,66,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2011-09-23,,73,68,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-09-24,,80,69,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-09-25,,82,68,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-09-26,,83,65,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
USW00014765,2011-09-27,,80,64,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2011-09-28,,76,62,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-09-29,,77,62,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2011-09-30,,76,56,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-10-01,,74,59,,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-10-02,,70,53,,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-10-03,,67,52,,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-10-04,,67,54,,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2011-10-05,,68,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-10-06,,64,42,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-10-07,,62,40,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-10-08,,80,49,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-10-09,,86,55,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-10-10,,84,54,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-10-11,,71,54,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-10-12,,61,53,,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2011-10-13,,65,58,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2011-10-14,,71,59,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2011-10-15,,66,52,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-10-16,,65,52,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-10-17,,65,52,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-10-18,,70,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-10-19,,61,51,,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2011-10-20,,70,53,,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2011-10-21,,63,47,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-10-22,,62,44,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-10-23,,57,39,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-10-24,,61,37,,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-10-25,,59,44,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-10-26,,53,43,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2011-10-27,,49,35,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2011-10-28,,48,34,,,,,,,,,,,,,1.0,,,,1.0,,,
USW00014765,2011-10-29,,44,33,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,
USW00014765,2011-10-30,,47,32,,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2011-10-31,,52,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-01,,54,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-02,,58,35,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-03,,61,32,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2011-11-04,,51,36,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2011-11-05,,50,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-06,,57,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-07,,64,35,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-08,,70,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-09,,63,41,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,
USW00014765,2011-11-10,,61,53,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-11-11,,57,39,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-12,,53,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-13,,62,36,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-14,,65,55,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-11-15,,71,55,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2011-11-16,,57,53,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2011-11-17,,55,37,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-11-18,,45,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-19,,54,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-20,,64,50,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-21,,55,34,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-11-22,,47,29,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-11-23,,47,36,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,
USW00014765,2011-11-24,,49,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-25,,61,30,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-26,,65,38,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-27,,59,33,,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2011-11-28,,65,50,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-11-29,,65,47,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,
USW00014765,2011-11-30,,62,39,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-12-01,,49,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-02,,52,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-03,,47,32,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-04,,54,28,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
USW00014765,2011-12-05,,60,36,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
USW00014765,2011-12-06,,61,48,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-12-07,,58,46,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-12-08,,47,32,,,,1.0,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-12-09,,52,27,,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014765,2011-12-10,,49,30,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-12-11,,39,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-12,,47,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-13,,48,25,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-14,,46,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-15,,54,40,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-12-16,,55,39,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-12-17,,45,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-18,,29,16,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2011-12-19,,45,14,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-20,,44,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-21,,58,32,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2011-12-22,,58,44,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-12-23,,47,33,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-12-24,,35,20,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-25,,42,18,,,,,,,,1.0,,,,,,,1.0,,1.0,,,
USW00014765,2011-12-26,,46,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-27,,56,24,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2011-12-28,,57,28,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2011-12-29,,33,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-30,,53,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2011-12-31,,43,32,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-01-01,,54,30,1.0,,,,,,,,,,,,,,1.0,,,,1.0,
USW00014765,2012-01-02,,51,30,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-01-03,,31,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-04,,29,11,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-05,,38,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-06,,53,26,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2012-01-07,,61,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-08,,45,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-09,,41,25,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-10,,47,25,1.0,,,,,,,,,,,,,,1.0,,1.0,,,
USW00014765,2012-01-11,,42,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-12,,43,35,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-01-13,,54,28,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2012-01-14,,36,20,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-15,,20,11,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-16,,38,9,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2012-01-17,,48,33,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,
USW00014765,2012-01-18,,52,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-19,,32,15,,1.0,,,,,,,,,,1.0,,,,,1.0,,,1.0
USW00014765,2012-01-20,,30,20,1.0,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2012-01-21,,28,18,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0
USW00014765,2012-01-22,,30,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-23,,50,26,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2012-01-24,,56,41,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-01-25,,43,33,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-26,,41,32,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2012-01-27,,58,36,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-01-28,,46,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-29,,43,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-30,,40,25,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-01-31,,56,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-01,,60,32,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-02-02,,44,32,1.0,,,,,,,,,,,,1.0,,,,1.0,,,
USW00014765,2012-02-03,,40,25,,,,,,,,,,,,,1.0,,,,1.0,,,
USW00014765,2012-02-04,,45,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-05,,38,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-06,,50,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-07,,48,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-08,,36,21,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2012-02-09,,47,24,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2012-02-10,,50,23,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-02-11,,39,31,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2012-02-12,,31,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-13,,43,17,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2012-02-14,,43,24,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-15,,46,33,,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2012-02-16,,45,28,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-02-17,,52,30,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-02-18,,48,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-19,,47,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-20,,44,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-21,,43,22,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-02-22,,57,34,,1.0,,,,,,,,,,1.0,,,,,,,,
USW00014765,2012-02-23,,58,31,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-02-24,,41,31,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,
USW00014765,2012-02-25,,46,32,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2012-02-26,,41,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-27,,51,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-28,,49,32,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-02-29,,40,29,,,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0
USW00014765,2012-03-01,,37,26,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2012-03-02,,35,25,,,,1.0,,,,,,,,,,,1.0,,1.0,,,
USW00014765,2012-03-03,,55,34,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-03-04,,44,32,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-05,,41,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-06,,40,19,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-07,,58,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-08,,64,50,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-09,,58,35,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,
USW00014765,2012-03-10,,41,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-11,,54,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-12,,72,35,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-13,,67,45,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-03-14,,64,40,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
USW00014765,2012-03-15,,51,37,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-03-16,,44,35,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-03-17,,54,38,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2012-03-18,,63,35,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2012-03-19,,73,43,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-20,,78,44,,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2012-03-21,,76,46,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
USW00014765,2012-03-22,,81,54,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2012-03-23,,70,58,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-03-24,,61,46,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2012-03-25,,50,43,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-03-26,,57,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-27,,49,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-28,,54,32,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-03-29,,53,38,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-03-30,,53,37,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-03-31,,42,33,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-04-01,,51,30,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-04-02,,54,38,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-04-03,,59,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-04,,64,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-05,,54,38,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-06,,54,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-07,,56,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-08,,56,41,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-09,,61,41,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-10,,61,37,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2012-04-11,,59,32,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-04-12,,57,40,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-04-13,,63,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-14,,70,41,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-15,,75,51,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-04-16,,83,53,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2012-04-17,,83,51,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2012-04-18,,65,49,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-19,,65,46,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-04-20,,68,44,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-04-21,,67,54,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-04-22,,63,44,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-04-23,,60,45,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-04-24,,57,44,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-04-25,,63,40,,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014765,2012-04-26,,57,38,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-04-27,,56,38,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-04-28,,60,35,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-29,,60,39,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-04-30,,59,35,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-05-01,,51,46,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-05-02,,56,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-05-03,,53,48,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-05-04,,60,49,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-05-05,,59,50,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-05-06,,64,48,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2012-05-07,,66,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-05-08,,58,51,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-05-09,,62,56,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-05-10,,67,47,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-05-11,,66,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-05-12,,78,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-05-13,,81,52,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-05-14,,74,57,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-05-15,,68,58,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-05-16,,73,57,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-05-17,,72,51,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2012-05-18,,69,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-05-19,,76,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-05-20,,76,51,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-05-21,,66,53,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-05-22,,65,60,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-05-23,,76,60,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-05-24,,72,56,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-05-25,,66,56,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-05-26,,82,63,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-05-27,,81,63,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2012-05-28,,81,62,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,
USW00014765,2012-05-29,,87,61,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,
USW00014765,2012-05-30,,77,62,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-05-31,,81,59,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-06-01,,72,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-06-02,,65,56,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-06-03,,74,54,,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-06-04,,55,50,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-06-05,,60,50,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-06-06,,65,48,,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-06-07,,70,51,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
USW00014765,2012-06-08,,75,52,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
USW00014765,2012-06-09,,76,59,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2012-06-10,,79,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-06-11,,69,54,,,,,,,,,,,,,,,,,,,,
USW00014765,2012-06-12,,70,59,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2012-06-13,,65,60,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2012-06-14,,73,55,1.0,,,,,,,,,,,1.0,1.0,,,,,,,
USW00014765,2012-06-15,,75,53,,,,,,,,,,,,,,,,,,,,
